timestamp,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual
2020-07-24T03:45:00+0200,8614.53,0,4294.07
2020-07-24T04:00:00+0200,8843.46,0,4280.52
2020-07-24T04:15:00+0200,8883.93,0,4252.03
2020-07-24T04:30:00+0200,8796.93,0,4170.45
2020-07-24T04:45:00+0200,8723.4,0,4257.3
2020-07-24T05:00:00+0200,8857.4,3,4296.32
2020-07-24T05:15:00+0200,9047.33,13,4396.01
2020-07-24T05:30:00+0200,9262.33,60,4423.15
2020-07-24T05:45:00+0200,9522.07,139,4488.06
2020-07-24T06:00:00+0200,10097.6,238,4340.75
2020-07-24T06:15:00+0200,10253,358,4157.07
2020-07-24T06:30:00+0200,10412.3,554,4167.12
2020-07-24T06:45:00+0200,10748.6,774,4086.41
2020-07-24T07:00:00+0200,10893.9,1011,3830.31
2020-07-24T07:15:00+0200,10975.7,1289,3582.07
2020-07-24T07:30:00+0200,11089.5,1511,3357.41
2020-07-24T07:45:00+0200,11366.8,1792,3000.65
2020-07-24T08:00:00+0200,11625.5,2005,2656.35
2020-07-24T08:15:00+0200,11707.3,2317,2553.1
2020-07-24T08:30:00+0200,11718.6,2610,2447.2
2020-07-24T08:45:00+0200,11926.9,2870,2324.77
2020-07-24T09:00:00+0200,12099.7,3156,2245.31
2020-07-24T09:15:00+0200,11901.6,3443,2246.79
2020-07-24T09:30:00+0200,11927.1,3719,2245.64
2020-07-24T09:45:00+0200,12001.7,4056,2346.47
2020-07-24T10:00:00+0200,12332.3,4749,2293.41
2020-07-24T10:15:00+0200,12391.7,4704,2343.96
2020-07-24T10:30:00+0200,12697.4,4870,2307.48
2020-07-24T10:45:00+0200,12320.3,5193,2379.7
2020-07-24T11:00:00+0200,12390.9,5519,2476.49
2020-07-24T11:15:00+0200,12447.7,5809,2719.92
2020-07-24T11:30:00+0200,12638.8,5903,2854.61
2020-07-24T11:45:00+0200,12829,5985,3043.78
2020-07-24T12:00:00+0200,12832.1,6029,3351.38
2020-07-24T12:15:00+0200,12981.7,6144,3514.14
2020-07-24T12:30:00+0200,12724.4,6160,3717.77
2020-07-24T12:45:00+0200,12568.4,6109,3825.67
2020-07-24T13:00:00+0200,12258.3,6100,4221.92
2020-07-24T13:15:00+0200,12146.5,6261,4530.87
2020-07-24T13:30:00+0200,11990.9,6537,4838.39
2020-07-24T13:45:00+0200,12302.5,6381,5102.12
2020-07-24T14:00:00+0200,12271.8,6341,5271.45
2020-07-24T14:15:00+0200,11919.7,6168,5528.75
2020-07-24T14:30:00+0200,11664.7,6161,5915.2
2020-07-24T14:45:00+0200,11527.3,6017,6456.95
2020-07-24T15:00:00+0200,11643.2,5891,6777.24
2020-07-24T15:15:00+0200,11802.4,5757,6880.41
2020-07-24T15:30:00+0200,11729.7,5765,7161.17
2020-07-24T15:45:00+0200,11822.4,5526,7354.8
2020-07-24T16:00:00+0200,11838.1,5239,7394.77
2020-07-24T16:15:00+0200,11679.9,4997,7389.39
2020-07-24T16:30:00+0200,11624,4688,7207.53
2020-07-24T16:45:00+0200,11661,4377,7309.21
2020-07-24T17:00:00+0200,11808.7,3971,7322.31
2020-07-24T17:15:00+0200,11595.5,3682,7461.18
2020-07-24T17:30:00+0200,11796,3335,7525.81
2020-07-24T17:45:00+0200,12000.5,3008,7526.06
2020-07-24T18:00:00+0200,11851.5,2584,7307.47
2020-07-24T18:15:00+0200,11584.5,2230,7244.96
2020-07-24T18:30:00+0200,11672.5,1889,6984.09
2020-07-24T18:45:00+0200,11687.5,1534,6803.86
2020-07-24T19:00:00+0200,11642.3,1269,6534.2
2020-07-24T19:15:00+0200,11369.1,970,6087.08
2020-07-24T19:30:00+0200,11185.9,770,5766.93
2020-07-24T19:45:00+0200,11145.3,583,5256.82
2020-07-24T20:00:00+0200,10703.8,395,4912.07
2020-07-24T20:15:00+0200,10660.4,247,4564.21
2020-07-24T20:30:00+0200,10396.9,140,4370.21
2020-07-24T20:45:00+0200,10425.4,58,4207.47
2020-07-24T21:00:00+0200,10414.8,12,3871.05
2020-07-24T21:15:00+0200,10207.1,0,3722.02
2020-07-24T21:30:00+0200,10084.9,0,3639.69
2020-07-24T21:45:00+0200,9882.53,0,3599.81
2020-07-24T22:00:00+0200,9692.6,0,3595.71
2020-07-24T22:15:00+0200,9510.6,0,3646.2
2020-07-24T22:30:00+0200,9418.8,0,3670.86
2020-07-24T22:45:00+0200,9159.86,0,3779.32
2020-07-24T23:00:00+0200,9177.13,0,3775
2020-07-24T23:15:00+0200,9220.8,0,3603.08
2020-07-24T23:30:00+0200,9082.87,0,3436.78
2020-07-24T23:45:00+0200,8857,0,3367.64
2020-07-25T00:00:00+0200,8756.53,0,3205.91
2020-07-25T00:15:00+0200,8710.6,0,3064.83
2020-07-25T00:30:00+0200,8658.27,0,2916.4
2020-07-25T00:45:00+0200,8545.27,0,2763.52
2020-07-25T01:00:00+0200,8395.53,0,2596.15
2020-07-25T01:15:00+0200,8172.07,0,2471.67
2020-07-25T01:30:00+0200,8113.67,0,2343.38
2020-07-25T01:45:00+0200,8070.6,0,2197.03
2020-07-25T02:00:00+0200,7892.4,0,2104.5
2020-07-25T02:15:00+0200,7954.07,0,1970.3
2020-07-25T02:30:00+0200,7923.27,0,1888.26
2020-07-25T02:45:00+0200,7933.07,0,1784.59
2020-07-25T03:00:00+0200,7879.33,0,1562.13
2020-07-25T03:15:00+0200,7705.47,0,1575.8
2020-07-25T03:30:00+0200,7825.2,0,1475.93
2020-07-25T03:45:00+0200,7853.07,0,1446.65
2020-07-25T04:00:00+0200,7879,0,1348.01
2020-07-25T04:15:00+0200,7945.4,0,1245.85
2020-07-25T04:30:00+0200,7855.13,0,1219.12
2020-07-25T04:45:00+0200,7745.6,0,1141.09
2020-07-25T05:00:00+0200,7809.27,4,1053.62
2020-07-25T05:15:00+0200,7725.53,12,994.7
2020-07-25T05:30:00+0200,7764.2,57,924.84
2020-07-25T05:45:00+0200,7818.27,133,801.7
2020-07-25T06:00:00+0200,8024.73,222,711.4
2020-07-25T06:15:00+0200,8030.07,331,598.02
2020-07-25T06:30:00+0200,8210.2,486,537.23
2020-07-25T06:45:00+0200,8360.26,686,440.66
2020-07-25T07:00:00+0200,8542.73,892,364.31
2020-07-25T07:15:00+0200,8788.13,1105,274.28
2020-07-25T07:30:00+0200,8951.8,1330,179.35
2020-07-25T07:45:00+0200,9089.73,1536,136.36
2020-07-25T08:00:00+0200,9131.93,1807,109.53
2020-07-25T08:15:00+0200,9211.07,2120,82.41
2020-07-25T08:30:00+0200,9302.06,2405,67.84
2020-07-25T08:45:00+0200,9350.13,2735,78.06
2020-07-25T09:00:00+0200,9179.53,3114,94.87
2020-07-25T09:15:00+0200,9146.66,3478,126.23
2020-07-25T09:30:00+0200,9163.93,3549,143.53
2020-07-25T09:45:00+0200,9215.06,4169,181.12
2020-07-25T10:00:00+0200,9135.8,4665,250.35
2020-07-25T10:15:00+0200,9500.27,4978,343.3
2020-07-25T10:30:00+0200,9757.33,5408,380.69
2020-07-25T10:45:00+0200,9864.86,5462,471.9
2020-07-25T11:00:00+0200,10267.3,5633,521.18
2020-07-25T11:15:00+0200,10110.3,5844,592.56
2020-07-25T11:30:00+0200,10302.6,5964,673.49
2020-07-25T11:45:00+0200,10501.3,6026,690.57
2020-07-25T12:00:00+0200,10898.3,6451,809.36
2020-07-25T12:15:00+0200,10845.8,6259,817.71
2020-07-25T12:30:00+0200,10979,6092,896.74
2020-07-25T12:45:00+0200,10814.9,5935,962.26
2020-07-25T13:00:00+0200,10703.7,5965,1021.87
2020-07-25T13:15:00+0200,10485.7,5899,1081.56
2020-07-25T13:30:00+0200,10612.5,5758,1110.7
2020-07-25T13:45:00+0200,10750.9,5700,1127.75
2020-07-25T14:00:00+0200,10741.8,5417,1110.03
2020-07-25T14:15:00+0200,10775.6,5213,1136.4
2020-07-25T14:30:00+0200,10322.3,5167,1076.36
2020-07-25T14:45:00+0200,10084.3,4894,1040.93
2020-07-25T15:00:00+0200,10052,4920,989.35
2020-07-25T15:15:00+0200,9717.13,4685,993.38
2020-07-25T15:30:00+0200,9789.27,4592,967
2020-07-25T15:45:00+0200,9761.2,4591,880.9
2020-07-25T16:00:00+0200,9786.33,4488,838.52
2020-07-25T16:15:00+0200,9819.2,4275,808.41
2020-07-25T16:30:00+0200,9774.33,4062,790.29
2020-07-25T16:45:00+0200,9859.2,3890,734.74
2020-07-25T17:00:00+0200,9565.4,3582,718.12
2020-07-25T17:15:00+0200,9496,3337,707.14
2020-07-25T17:30:00+0200,9448.67,3026,700.31
2020-07-25T17:45:00+0200,9458,2759,708.69
2020-07-25T18:00:00+0200,9527.8,2483,716.68
2020-07-25T18:15:00+0200,9552.2,2241,706.18
2020-07-25T18:30:00+0200,9499.6,1909,675.83
2020-07-25T18:45:00+0200,9695.27,1597,634.63
2020-07-25T19:00:00+0200,9701.6,1345,577.88
2020-07-25T19:15:00+0200,9605.13,1075,558.79
2020-07-25T19:30:00+0200,9544.46,846,518.82
2020-07-25T19:45:00+0200,9521.6,639,521.17
2020-07-25T20:00:00+0200,9636.2,417,512.26
2020-07-25T20:15:00+0200,9424.6,248,533.86
2020-07-25T20:30:00+0200,9259.6,132,594.55
2020-07-25T20:45:00+0200,9196.93,46,614.05
2020-07-25T21:00:00+0200,9059,6,704.79
2020-07-25T21:15:00+0200,9012.46,0,856.54
2020-07-25T21:30:00+0200,9126.66,0,987.42
2020-07-25T21:45:00+0200,9143.8,0,1004.66
2020-07-25T22:00:00+0200,9069.4,0,1244.48
2020-07-25T22:15:00+0200,9042.6,0,1365.41
2020-07-25T22:30:00+0200,8925.13,0,1408.11
2020-07-25T22:45:00+0200,8755.4,0,1490.18
2020-07-25T23:00:00+0200,8857.2,0,1652.32
2020-07-25T23:15:00+0200,8731.53,0,1787.05
2020-07-25T23:30:00+0200,8528.53,0,1870.83
2020-07-25T23:45:00+0200,8279.53,0,2079.55
2020-07-26T00:00:00+0200,8264.53,0,2207.15
2020-07-26T00:15:00+0200,8330.27,0,2275.55
2020-07-26T00:30:00+0200,8172.2,0,2352.19
2020-07-26T00:45:00+0200,8120.27,0,2396.44
2020-07-26T01:00:00+0200,8129,0,2390.98
2020-07-26T01:15:00+0200,8056.8,0,2506.66
2020-07-26T01:30:00+0200,7996.07,0,2442.5
2020-07-26T01:45:00+0200,7901.8,0,2465.43
2020-07-26T02:00:00+0200,7937.46,0,2455.41
2020-07-26T02:15:00+0200,7924.67,0,2434.45
2020-07-26T02:30:00+0200,7718.53,0,2375.93
2020-07-26T02:45:00+0200,7577.4,0,2438.68
2020-07-26T03:00:00+0200,7665.53,0,2548.21
2020-07-26T03:15:00+0200,7697.46,0,2662.31
2020-07-26T03:30:00+0200,7630.2,0,2895.16
2020-07-26T03:45:00+0200,7636.47,0,3052
2020-07-26T04:00:00+0200,7708.06,0,3193.65
2020-07-26T04:15:00+0200,7483.4,0,3432.63
2020-07-26T04:30:00+0200,7339.67,0,3755.36
2020-07-26T04:45:00+0200,7270.46,0,4040.91
2020-07-26T05:00:00+0200,7130.2,2,4423.68
2020-07-26T05:15:00+0200,7150.07,7,4747.93
2020-07-26T05:30:00+0200,7031.4,39,5086.78
2020-07-26T05:45:00+0200,7188.13,92,5438.09
2020-07-26T06:00:00+0200,7459.47,162,5495.63
2020-07-26T06:15:00+0200,7404.27,249,5497.45
2020-07-26T06:30:00+0200,7227.53,362,5653.53
2020-07-26T06:45:00+0200,7283.87,491,5968.25
2020-07-26T07:00:00+0200,7700,625,5751.53
2020-07-26T07:15:00+0200,7951.46,742,5695.95
2020-07-26T07:30:00+0200,8653.53,861,5059.93
2020-07-26T07:45:00+0200,8630.6,962,4372.86
2020-07-26T08:00:00+0200,8399.13,1064,4065.65
2020-07-26T08:15:00+0200,8393,1141,3994.64
2020-07-26T08:30:00+0200,8678.13,1173,4397.56
2020-07-26T08:45:00+0200,9352.07,1338,4049.15
2020-07-26T09:00:00+0200,9004.4,1395,4243.28
2020-07-26T09:15:00+0200,9219.2,1441,4131.64
2020-07-26T09:30:00+0200,9093.33,1518,4212.14
2020-07-26T09:45:00+0200,9308.4,1708,4106.17
2020-07-26T10:00:00+0200,9487.93,1859,4144.54
2020-07-26T10:15:00+0200,9998.27,1990,3960.81
2020-07-26T10:30:00+0200,10121.7,2044,3599.15
2020-07-26T10:45:00+0200,9952.07,2200,3337.02
2020-07-26T11:00:00+0200,9312.4,2444,3427.44
2020-07-26T11:15:00+0200,9439.73,2667,3429.71
2020-07-26T11:30:00+0200,9541.46,2925,3452.54
2020-07-26T11:45:00+0200,9398.2,3239,3544.9
2020-07-26T12:00:00+0200,9356.87,3527,3489.54
2020-07-26T12:15:00+0200,9098.66,3802,3612.08
2020-07-26T12:30:00+0200,9433.93,3980,3610.7
2020-07-26T12:45:00+0200,9283.6,4198,3445.95
2020-07-26T13:00:00+0200,8864,4406,3431.05
2020-07-26T13:15:00+0200,8679,4574,3423.3
2020-07-26T13:30:00+0200,8715.8,4666,3236.2
2020-07-26T13:45:00+0200,8510.93,4854,3058.98
2020-07-26T14:00:00+0200,8130.47,4995,2914.69
2020-07-26T14:15:00+0200,8145.87,5021,2900.51
2020-07-26T14:30:00+0200,8503.4,5114,2768.44
2020-07-26T14:45:00+0200,8593.6,5252,2602.61
2020-07-26T15:00:00+0200,8386.33,5151,2535.72
2020-07-26T15:15:00+0200,8573.8,5079,2503.79
2020-07-26T15:30:00+0200,8422.13,4964,2381.22
2020-07-26T15:45:00+0200,8211,4837,2191.83
2020-07-26T16:00:00+0200,8351,4875,2323.5
2020-07-26T16:15:00+0200,8840.13,4738,2162.26
2020-07-26T16:30:00+0200,8990.73,4706,1714.25
2020-07-26T16:45:00+0200,8687.13,4508,1568.37
2020-07-26T17:00:00+0200,8789.53,4262,1420.54
2020-07-26T17:15:00+0200,8832.53,3979,1547.51
2020-07-26T17:30:00+0200,9184.07,3725,1440.39
2020-07-26T17:45:00+0200,9098.13,3442,1548.18
2020-07-26T18:00:00+0200,9627.53,2934,1708.01
2020-07-26T18:15:00+0200,9980.07,2533,1335.05
2020-07-26T18:30:00+0200,9729,2127,1407.82
2020-07-26T18:45:00+0200,9805,1717,1331.05
2020-07-26T19:00:00+0200,9625.93,1312,1271.94
2020-07-26T19:15:00+0200,9514,1024,1152.24
2020-07-26T19:30:00+0200,9412.07,799,1126.92
2020-07-26T19:45:00+0200,9466.13,600,1170.32
2020-07-26T20:00:00+0200,9653.46,401,938.84
2020-07-26T20:15:00+0200,9469,255,809.51
2020-07-26T20:30:00+0200,9376.07,147,686.5
2020-07-26T20:45:00+0200,9137.4,59,664.94
2020-07-26T21:00:00+0200,8886.73,11,745.49
2020-07-26T21:15:00+0200,8860.07,0,951.65
2020-07-26T21:30:00+0200,9192.2,0,924.68
2020-07-26T21:45:00+0200,9352.6,0,803.89
2020-07-26T22:00:00+0200,9080.4,0,841.54
2020-07-26T22:15:00+0200,8974.13,0,832.86
2020-07-26T22:30:00+0200,8901.93,0,819.12
2020-07-26T22:45:00+0200,8598.66,0,866.2
2020-07-26T23:00:00+0200,8511.53,0,1007.11
2020-07-26T23:15:00+0200,8508.33,0,861.55
2020-07-26T23:30:00+0200,8365.13,0,868.52
2020-07-26T23:45:00+0200,8354.4,0,770.69
2020-07-27T00:00:00+0200,8266.07,0,690.86
2020-07-27T00:15:00+0200,8052.27,0,653.49
2020-07-27T00:30:00+0200,7956.67,0,638.16
2020-07-27T00:45:00+0200,7972.87,0,610.03
2020-07-27T01:00:00+0200,7992.93,0,559.91
2020-07-27T01:15:00+0200,7847.87,0,520.38
2020-07-27T01:30:00+0200,7833.67,0,509.96
2020-07-27T01:45:00+0200,7876,0,449.27
2020-07-27T02:00:00+0200,7871.6,0,466.49
2020-07-27T02:15:00+0200,7874,0,415.76
2020-07-27T02:30:00+0200,7784.13,0,382.75
2020-07-27T02:45:00+0200,7810.93,0,422.96
2020-07-27T03:00:00+0200,7896.6,0,412.14
2020-07-27T03:15:00+0200,7938.93,0,375.1
2020-07-27T03:30:00+0200,7950.13,0,379.86
2020-07-27T03:45:00+0200,7985.4,0,361.76
2020-07-27T04:00:00+0200,8042.27,0,309.52
2020-07-27T04:15:00+0200,8112.07,0,261.07
2020-07-27T04:30:00+0200,8277.93,0,265.77
2020-07-27T04:45:00+0200,8425.87,0,219.83
2020-07-27T05:00:00+0200,8563.07,4,196.83
2020-07-27T05:15:00+0200,8593.27,7,164.04
2020-07-27T05:30:00+0200,8748.8,43,148.63
2020-07-27T05:45:00+0200,8816.06,102,138.82
2020-07-27T06:00:00+0200,8951.6,195,137.52
2020-07-27T06:15:00+0200,9314.93,352,145.93
2020-07-27T06:30:00+0200,9652.6,567,154.78
2020-07-27T06:45:00+0200,9862.87,829,154.39
2020-07-27T07:00:00+0200,10455.9,1153,154.65
2020-07-27T07:15:00+0200,10678.5,1476,134.01
2020-07-27T07:30:00+0200,10835.3,1919,123.2
2020-07-27T07:45:00+0200,10938.9,2410,104.29
2020-07-27T08:00:00+0200,11083.4,2860,96.58
2020-07-27T08:15:00+0200,11210.5,3372,90.32
2020-07-27T08:30:00+0200,11351.1,3873,84.27
2020-07-27T08:45:00+0200,11429.9,4292,82.51
2020-07-27T09:00:00+0200,11624.2,4759,87.9
2020-07-27T09:15:00+0200,11758,5203,106
2020-07-27T09:30:00+0200,11962.3,5586,152.11
2020-07-27T09:45:00+0200,11980.8,5848,205.84
2020-07-27T10:00:00+0200,11877.8,6024,272.93
2020-07-27T10:15:00+0200,11963.9,6240,328.55
2020-07-27T10:30:00+0200,11924.7,6274,409.69
2020-07-27T10:45:00+0200,11888,6415,462.83
2020-07-27T11:00:00+0200,11741.1,6600,502.8
2020-07-27T11:15:00+0200,12066.1,6697,584.43
2020-07-27T11:30:00+0200,12291.1,6631,668.88
2020-07-27T11:45:00+0200,12522.7,6793,751.99
2020-07-27T12:00:00+0200,12504.2,6492,837.74
2020-07-27T12:15:00+0200,12867.8,6297,884.76
2020-07-27T12:30:00+0200,12793.9,6039,912.44
2020-07-27T12:45:00+0200,12869.5,5777,927.73
2020-07-27T13:00:00+0200,12633.2,5762,962.85
2020-07-27T13:15:00+0200,12440.1,5424,998.06
2020-07-27T13:30:00+0200,12400.3,5298,1025.43
2020-07-27T13:45:00+0200,12120.9,5036,1067.91
2020-07-27T14:00:00+0200,12227.3,4909,1039.82
2020-07-27T14:15:00+0200,12224.4,4661,1029.09
2020-07-27T14:30:00+0200,12466.3,4284,991.41
2020-07-27T14:45:00+0200,12390.5,3856,1007.98
2020-07-27T15:00:00+0200,12230.3,3602,1000.39
2020-07-27T15:15:00+0200,11730.9,2991,1068.36
2020-07-27T15:30:00+0200,12060.7,3001,1080.13
2020-07-27T15:45:00+0200,11614.1,2911,1009.78
2020-07-27T16:00:00+0200,11847,2743,895.27
2020-07-27T16:15:00+0200,11669.2,2511,1004.62
2020-07-27T16:30:00+0200,11559.5,2225,1056.25
2020-07-27T16:45:00+0200,11439.9,2083,1148.85
2020-07-27T17:00:00+0200,11316.4,2012,1357.16
2020-07-27T17:15:00+0200,11491.3,1905,1428.79
2020-07-27T17:30:00+0200,11709.7,1728,1329.59
2020-07-27T17:45:00+0200,11462.9,1563,1294.32
2020-07-27T18:00:00+0200,11018.7,1458,1488.86
2020-07-27T18:15:00+0200,11186.8,1326,1441.24
2020-07-27T18:30:00+0200,11341.7,1210,1402.38
2020-07-27T18:45:00+0200,11337.7,1023,1312.85
2020-07-27T19:00:00+0200,11172.2,841,1384.21
2020-07-27T19:15:00+0200,10952.5,650,1592.99
2020-07-27T19:30:00+0200,10940.9,499,1743.52
2020-07-27T19:45:00+0200,11076,367,1862.2
2020-07-27T20:00:00+0200,10919.9,251,1971.78
2020-07-27T20:15:00+0200,10796.1,159,1916.48
2020-07-27T20:30:00+0200,10502,88,2044.98
2020-07-27T20:45:00+0200,10487.9,29,2276.57
2020-07-27T21:00:00+0200,10582.9,4,2249.77
2020-07-27T21:15:00+0200,10425.1,0,2404.72
2020-07-27T21:30:00+0200,10496.6,0,2554.72
2020-07-27T21:45:00+0200,10547.4,0,2620.04
2020-07-27T22:00:00+0200,10619.8,0,2746.54
2020-07-27T22:15:00+0200,10271.7,0,3040.65
2020-07-27T22:30:00+0200,10199.3,0,3417.92
2020-07-27T22:45:00+0200,10092.1,0,3652.18
2020-07-27T23:00:00+0200,9847.6,0,3923.78
2020-07-27T23:15:00+0200,9724.53,0,4311.12
2020-07-27T23:30:00+0200,9648.8,0,4701.56
2020-07-27T23:45:00+0200,9548.87,0,4994.56
2020-07-28T00:00:00+0200,9512.46,0,5329.67
2020-07-28T00:15:00+0200,9564.46,0,5797.41
2020-07-28T00:30:00+0200,9705.4,0,5957.34
2020-07-28T00:45:00+0200,9434.46,0,6215.28
2020-07-28T01:00:00+0200,9366.93,0,6442.54
2020-07-28T01:15:00+0200,9251.8,0,6597.67
2020-07-28T01:30:00+0200,9033.6,0,6781.04
2020-07-28T01:45:00+0200,9034.6,0,6916.09
2020-07-28T02:00:00+0200,8949.53,0,7143.26
2020-07-28T02:15:00+0200,8866.86,0,7170.8
2020-07-28T02:30:00+0200,8536.73,0,7256.63
2020-07-28T02:45:00+0200,8455.33,0,7546.03
2020-07-28T03:00:00+0200,8573,0,7674.48
2020-07-28T03:15:00+0200,8522.07,0,7959.59
2020-07-28T03:30:00+0200,8691.33,0,7992.75
2020-07-28T03:45:00+0200,8616.33,0,8049.75
2020-07-28T04:00:00+0200,8635.73,0,8098.66
2020-07-28T04:15:00+0200,8676.6,0,8203.84
2020-07-28T04:30:00+0200,8864.4,0,8285.55
2020-07-28T04:45:00+0200,9181.27,0,8205.23
2020-07-28T05:00:00+0200,9358.8,2,7931.84
2020-07-28T05:15:00+0200,9079.6,4,7861.77
2020-07-28T05:30:00+0200,9212.8,33,7830.3
2020-07-28T05:45:00+0200,9505.73,96,7768.79
2020-07-28T06:00:00+0200,9999.93,181,7630.52
2020-07-28T06:15:00+0200,10423.7,288,7472.97
2020-07-28T06:30:00+0200,10669.3,441,7167.9
2020-07-28T06:45:00+0200,10909.9,630,6937.18
2020-07-28T07:00:00+0200,11400.7,829,6515.32
2020-07-28T07:15:00+0200,11730.1,1056,5929.45
2020-07-28T07:30:00+0200,11610.2,1290,5549.84
2020-07-28T07:45:00+0200,11600.7,1521,5223.82
2020-07-28T08:00:00+0200,11625.7,1869,5006.15
2020-07-28T08:15:00+0200,11775.9,2196,4818.16
2020-07-28T08:30:00+0200,11825.3,2625,4604.52
2020-07-28T08:45:00+0200,11827.2,3016,4492.97
2020-07-28T09:00:00+0200,11969.3,3429,4447.04
2020-07-28T09:15:00+0200,11989.7,3881,4700.56
2020-07-28T09:30:00+0200,12284.5,4259,4728.48
2020-07-28T09:45:00+0200,12223.7,4660,4972.81
2020-07-28T10:00:00+0200,12388.9,4964,5075.03
2020-07-28T10:15:00+0200,12667.7,5866,5134.56
2020-07-28T10:30:00+0200,12593.6,5491,5192.47
2020-07-28T10:45:00+0200,13020.1,5753,5265.76
2020-07-28T11:00:00+0200,12549.5,5990,5439.14
2020-07-28T11:15:00+0200,12877,6277,5705.01
2020-07-28T11:30:00+0200,12719.7,6417,5920.05
2020-07-28T11:45:00+0200,12913.3,6428,6306.16
2020-07-28T12:00:00+0200,13182,6433,6555.3
2020-07-28T12:15:00+0200,13288.9,6417,6541.57
2020-07-28T12:30:00+0200,12953.7,6375,6856.96
2020-07-28T12:45:00+0200,12984.9,6152,7302.94
2020-07-28T13:00:00+0200,13066.6,6121,7422.71
2020-07-28T13:15:00+0200,12576.3,5956,7738.28
2020-07-28T13:30:00+0200,12638.7,5827,8151.8
2020-07-28T13:45:00+0200,12438.2,5752,8138.9
2020-07-28T14:00:00+0200,12107.6,5630,8172.11
2020-07-28T14:15:00+0200,11931.1,5763,8281.94
2020-07-28T14:30:00+0200,11807.5,5770,8075
2020-07-28T14:45:00+0200,11799.5,5827,7999.94
2020-07-28T15:00:00+0200,12158.9,5591,7952.67
2020-07-28T15:15:00+0200,12471.1,5577,7452.53
2020-07-28T15:30:00+0200,12011.4,5480,7382.14
2020-07-28T15:45:00+0200,11947.9,5333,7293.11
2020-07-28T16:00:00+0200,11991.5,5021,7294.88
2020-07-28T16:15:00+0200,12320.2,4696,6898.13
2020-07-28T16:30:00+0200,12063.9,4416,6850.54
2020-07-28T16:45:00+0200,12293,4326,6642.39
2020-07-28T17:00:00+0200,12015.8,4053,6464.06
2020-07-28T17:15:00+0200,12270.9,3572,6385.17
2020-07-28T17:30:00+0200,12608.7,3229,5955.56
2020-07-28T17:45:00+0200,12301.4,2808,5789.39
2020-07-28T18:00:00+0200,12322.8,2460,5478.09
2020-07-28T18:15:00+0200,11938.9,2129,5147.43
2020-07-28T18:30:00+0200,11706,1848,5026.75
2020-07-28T18:45:00+0200,11692,1589,4860.47
2020-07-28T19:00:00+0200,11446.6,1298,4836.42
2020-07-28T19:15:00+0200,11597.1,1037,4724.14
2020-07-28T19:30:00+0200,11716.7,827,4408.22
2020-07-28T19:45:00+0200,11355,635,4346.07
2020-07-28T20:00:00+0200,11356,421,4368.57
2020-07-28T20:15:00+0200,11446.9,261,4203
2020-07-28T20:30:00+0200,11477.5,141,3948.11
2020-07-28T20:45:00+0200,11138.1,52,3975.96
2020-07-28T21:00:00+0200,10918.4,6,4022.33
2020-07-28T21:15:00+0200,10934.5,0,4025.05
2020-07-28T21:30:00+0200,11118.9,0,3876.89
2020-07-28T21:45:00+0200,10747.4,0,3897.09
2020-07-28T22:00:00+0200,10556.7,0,3874.63
2020-07-28T22:15:00+0200,10243.9,0,3966.47
2020-07-28T22:30:00+0200,10319.2,0,3996.12
2020-07-28T22:45:00+0200,10250.7,0,4072.48
2020-07-28T23:00:00+0200,10230.1,0,3899.02
2020-07-28T23:15:00+0200,10045.9,0,3689.42
2020-07-28T23:30:00+0200,9808.27,0,3537.44
2020-07-28T23:45:00+0200,9716.27,0,3454.18
2020-07-29T00:00:00+0200,9453.86,0,3340.69
2020-07-29T00:15:00+0200,9245.87,0,3229.05
2020-07-29T00:30:00+0200,9118.4,0,3288.86
2020-07-29T00:45:00+0200,9299.4,0,3154.28
2020-07-29T01:00:00+0200,9135,0,3102.88
2020-07-29T01:15:00+0200,8927.27,0,2945.42
2020-07-29T01:30:00+0200,8811.33,0,2903.63
2020-07-29T01:45:00+0200,8872.53,0,2778.32
2020-07-29T02:00:00+0200,8774.13,0,2767.86
2020-07-29T02:15:00+0200,8506.53,0,2777.75
2020-07-29T02:30:00+0200,8511.66,0,2741.67
2020-07-29T02:45:00+0200,8436.67,0,2914.27
2020-07-29T03:00:00+0200,8422.8,0,2994.17
2020-07-29T03:15:00+0200,8323.46,0,3101.18
2020-07-29T03:30:00+0200,8368.6,0,3256.52
2020-07-29T03:45:00+0200,8635.93,0,3372.51
2020-07-29T04:00:00+0200,8719.86,0,3385.35
2020-07-29T04:15:00+0200,8666.27,0,3489.94
2020-07-29T04:30:00+0200,8803.46,0,3651.31
2020-07-29T04:45:00+0200,8791.93,0,3778.67
2020-07-29T05:00:00+0200,9002,2,3996.14
2020-07-29T05:15:00+0200,9029.86,4,4185.31
2020-07-29T05:30:00+0200,9141.2,36,4312.16
2020-07-29T05:45:00+0200,9403,105,4476.23
2020-07-29T06:00:00+0200,9974.46,190,4517.37
2020-07-29T06:15:00+0200,10446.7,285,4491.3
2020-07-29T06:30:00+0200,10567.7,456,4440.45
2020-07-29T06:45:00+0200,10946.9,693,4528.28
2020-07-29T07:00:00+0200,11234.9,991,4289.42
2020-07-29T07:15:00+0200,11466.1,1290,4222.88
2020-07-29T07:30:00+0200,11807.9,1642,4105.98
2020-07-29T07:45:00+0200,11885.9,2009,3865.03
